"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Andorra","AND","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.81661438914073","1.80812428561081","3.949349681529","3.22891277173561","1.87482526374337","1.76461262752777","2.13628413649707","1.9251888038657","",
"Arab World","ARB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3218662442","3220480652","2717668706","2819151355","","","",
"Arab World","ARB","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","8411","","","","","","","","","","","","","","","","","","","","50463","","","","53851","63172","75102","","74073","64177","","80519","83246","84284","113038","140326","119122","178600","170274","165898","",
"Arab World","ARB","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","2463","","","","","","","","","","","","","","","","","","","","14169","","","","","","","","","","","29121","","30598","45476","52207","51440","86054","85429","92094","",
"Arab World","ARB","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","5948","","","","","","","","","","","","","","","","","","","","26273","","","","","","","","","","","51398","","53686","67562","63674","57673","92331","84845","73804","",
"Arab World","ARB","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","162","171","","193","","","","","","549","","","","702","703","795","902","","777","809","1124","831","991","874","932","982","","1027","","","1551","1688","","2161","2184","2910","2928","3591","3807","3098","",
"Arab World","ARB","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1948","1862","","1725","","","","","","1202","","","1499","1815","1780","2081","2131","","3318","","2428","2073","1892","1746","1946","2891","","4738","","","4874","6324","","6387","6135","7830","6829","9801","9589","10462","",
"Arab World","ARB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8706.12278085886","9416.82137462783","9814.77538302418","11006.269555768","11998.5264080698","12881.0940952697","14660.699923625","16289.5910238796","18488.3","21995.36","24588.6","27827.58","31593.37","35017.79","37822.7","40957.6","45676.13","50420.03","58771.07","","",
"Arab World","ARB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","1233810.09842321","452559.080276074","1110285.59345826","479999.52011568","769401.583155593","1270116.79814651","2320052.91054409","830147.986468612","1828070.44377977","1248505.22247596","6857146.83247078","2306566.48363866","3110336.18547174","1218152.91473539","12113791.7974301","5384885.99522934","4134818.03929226","1405501.95452616","5807257.65610298","43379176.6685663","50984681.5121339","61075577.2589918","59092853.2161149","73297584.576223","62633819.2531487","99847249.8781775","78702515.7125305","74893529.5256933","165457003.008727","133984587.657052","174411828.808832","318268578.534546","157473828.154303","41334881.8671488","63801539.9242991","48832292.9074367","53838247.2605413","30495082.1401733","102773106.347284","64825403.0959116","65533309.552375","74105128.4105739","80221164.3816608","68761195.6286408","72081285.7283366","10477171.2439658",
"Arab World","ARB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","22702105.810987","28737501.5975307","36049633.6548443","31260717.8831877","32085875.0973955","37093976.8608406","26485775.7963853","15419081.4442301","13137491.9966205","13995057.6784789","12820700.8245249","16468463.0198058","21597085.5876159","44407963.1465493","51716893.2480532","62048627.9217175","61495810.2049798","68243385.7993208","78748999.7879265","609512999.112863","224169818.359078","176057689.862944","491829384.014848","566753377.636297","532460827.801471","423152345.967249","402587709.238495","220064041.934977","210484830.340776","164739257.323495","289649778.388442","264755627.288143","513265852.821225","385879185.751437","392258199.623047","435296352.405628","422359090.712274","590060804.170495","611288303.496562","570922126.010764","637828488.803832","728556130.762444","601386272.489033","647807315.75069","669482672.28164","453447176.888955",
"United Arab Emirates","ARE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36296566820139","","","","3.76666133418384","3.60713494996577","10.3581737368405","5.31102742246509","2.61791529632722","2.72142375788364","3.05240108817348","2.89526586339769","",
"United Arab Emirates","ARE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214703081.999999","","","","493096465","401364038","1493181545","905209769","484009162","501084756.000001","677692018.999998","637938263","",
"United Arab Emirates","ARE","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","889.5377","","",
"United Arab Emirates","ARE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1980.47815","2383.08382","","2378.88895","","",
"United Arab Emirates","ARE","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4174","4772","5344","5524","5050","4602","4764","5680","5555","5392","7102","8101","10262","12476","15695","19282","13297","13497","16059","16798","18747","20321","21415","18777","19042","18450","18686","",
"United Arab Emirates","ARE","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3208","4130","5293","6992","6425","5199","6075","4711","5507","",
"United Arab Emirates","ARE","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12851","12668","13454","13329","14990","13578","12967","13739","13179","",
"United Arab Emirates","ARE","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","20","18","29","15","","52","56","58","",
"United Arab Emirates","ARE","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325","1331","1408","1443","1738","","1748","1727","1846","",
"United Arab Emirates","ARE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.44","380.58","399.54","539.87","555.02","704.31","824.69","757.57","908.14","1034.18","1265.13","1421.83","1625.96","1765.77","1816.5","2294.58","2484.16","2899.67","3144.89","","",
"United Arab Emirates","ARE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48622","","","0.6936","0.89504","0.96366","","1.30316","","",
"United Arab Emirates","ARE","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03899565860373","9.38030607187702","9.07241108464142","7.74853973761623","7.35909450508714","6.67493956275073","7.4858948540141","7.08818238468351","9.28226248775552","9.02244372911048","9.24742830509615","5.40298404053184","5.21279068012527","",
"Argentina","ARG","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1215431790","2026087341","1615045571","1700363226","1936261822","1664145543","1797685979","1515780203","1484221227","1339371534","1494147748","647172436","561915854","546445776",
"Argentina","ARG","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.91058","170.72683","156.49672","158.28249","166.62351","161.13902","168.76765","180.99878","200.24204","207.45801","194.83778","205.4882","227.03476","247.45846","272.47976","307.17135","320.69368","318.78033","326.07927","328.60276","337.30006","","","",
"Argentina","ARG","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","695.61942","704.84088","713.0788","716.55644","688.2777","692.19186","718.52276","765.64017","819.37769","891.83275","974.71808","1035.99886","1035.62531","1123.83311","1180.67303","1203.37119","1198.26439","1206.94193","1230.53948","1259.64008","1192.22598","","","",
"Argentina","ARG","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","25316","29742","24616","28363","55090","","58650","53717","45257","41605","67053","44357","37345","37687","49867","60884","47972","60194","72008","64719","61847","40583","42812","81216","76431","79018","77711","71559","89629","83683","88428","77494","60170","55295","58486","66278","71058","74722","71712","64385","",
